Input Sample,b_memory,b_naive,dendritic_myeloid_immature,dendritic_myeloid_mature,endothelial,eosinophil,epithelial,fibroblast,macrophage_M1,macrophage_M2,mast_cell,monocyte,neutrophil,nk_primed_IL2,nk_primed_IL2_PDGFD,nk_resting,t_CD4_memory,t_CD8_memory,t_CD8_naive,t_gamma_delta,t_helper,P-value,Pearson Correlation,RMSE
TCGA-DB-5281,0,0.19416246983383215,0.13328100805062965,0,0.03830218276155231,0,0.10162227024958176,0.011812529490253666,0.02786245306211385,0,0,0,0.027995128888356813,0.0001,0.05143898020358416,0,0.015062718164008532,0.13500906575883853,0.26332712108270595,0,0,0,0.4950589282652401,0.8851044909623321
TCGA-DB-A4X9,0.02242982344487786,0.03884863494107878,0.047460518018783544,0,0.0028585065833630924,0,0.2487429868278592,0.016001714938859032,0.06712437578065678,0,0,0,0.03685880748379197,0,0.07729108378134088,0,0.014200916112742986,0.1604717860432203,0.26589783258959504,0,0.0018130134538305595,0,0.4885324287460773,0.8821709794939421
TCGA-DB-A4XA,0.029199353519304184,0.019512717273378655,0.05349457153100979,0,0.05757622636038536,0,0.0307033395511659,0.036987908487207406,0.058037001911193695,0,0,0,0.08173051384637499,0,0.09319617002190168,0,0.026330423955746272,0.15288606122560564,0.36034571231672635,0,0,0.01,0.4677187538276632,0.9066232040539769
TCGA-DB-A4XB,0,0.10128315670245745,0.08787117212978048,0,0.004487002364653032,0,0.12319470318510682,0.009238516185568325,0.0490465407784357,0,0,0,0.0896261640230095,0,0.08014895874845092,0,0.032879717591347765,0.1772527729351544,0.24497129535603565,0,0,0,0.5109836580396643,0.8691262438657514
TCGA-DB-A4XC,0,0.11344176836502964,0.055618431198888124,0,0.026738088507954342,0,0.17737683348413993,0.02468695329493283,0.1036348791604839,0,0,0,0.048580472923381385,0,0.033593186851498036,0.02535716967637618,0.007086120518384911,0.11937630412731508,0.2645097918916156,0,0,0,0.5639040010462044,0.8260069424915796
TCGA-DB-A4XD,0,0.16260426710995715,0.15070858360287223,0,0.026235851426215016,0,0.14573032680288933,0.006637734290553175,0.051230010715930384,0,0,0,0.006439083463906492,0,0.012755821217479164,0.02735580912155773,0,0.11054860673342334,0.2938894840523717,0,0.005864421462844318,0,0.6140923431612004,0.788619302004378
TCGA-DB-A4XE,0,0.045153307425738684,0.04723552277181978,0,0.014568493196127952,0,0.12272006725232712,0.008553487919685859,0.0733975552443509,0,0,0,0.07912264107036977,0,0.071612837182483,0,0.013299810836497294,0.18717704782937206,0.3371592292712276,0,0,0.01,0.4762996084633148,0.8995692222244649
TCGA-DB-A4XF,0,0.14220441295580633,0.1801997938081167,0,0.08649481876571245,0,0.06533242248364464,0.016858786355866486,0.0249646309069737,0.0006,0,0,0.07361107043359358,0,0.02632787055283255,0.007703508888179333,0.01097798454883622,0.10145755853854065,0.2633119402235947,0,0,0,0.527900240007445,0.8524822725701855
TCGA-DB-A4XG,0,0.22941013069647073,0.061422447967111216,0,0.015765410522545355,0,0.05025922910219877,0.01427461927754075,0.040933646046580924,0,0,0,0.07182174927854462,0,0.07105213189014427,0.007660719490938765,0.07162290561765464,0.13900174309028981,0.22677526701998008,0,0,0,0.49984127798294403,0.8923375216623232
TCGA-DB-A4XH,0,0.1804975409265297,0.11402714279097514,0,0.03820282845004546,0,0.07957320088193995,0.014053326965931662,0.014274535732730624,0.0005,0,0,0.016693060221369214,0,0.05522584417026594,0.02018460760017578,0,0.14569370114564223,0.3210794316483846,0,0,0,0.6593136674211622,0.7521779854344045
TCGA-DB-A64L,0,0.22557987959404047,0.08002441346171707,0,0.05219060348337564,0,0.0726223596619263,0.008567158975258601,0.018835982976035115,0.005512307570255181,0,0,0.020346541209533782,0,0.12147278015633234,0,0,0.15105792846717137,0.24379004444435418,0,0,0,0.6285007292522586,0.7795053724742391
TCGA-DB-A64O,0.07160475886909617,0.10263679843650944,0.25711038222788013,0,0.04106334712026793,0,0.17582608896514462,0.0406158050626548,0.00803540846570787,0,0.03415109153044772,0,0,0,0.01771967892341188,0,0,0,0.1763930556881311,0.07484358471074833,0,0,0.5966347710149068,0.8011861438691473
TCGA-DB-A64P,0,0.10943063208840359,0.041221039451256915,0,0.12393987313739507,0,0.009150498685568708,0.029333711712470283,0.029881898266627894,0,0,0,0.009046516167847487,0,0.08856243911410669,0,0.007672448185743643,0.1743719889352685,0.3773889542553112,0,0,0,0.5916848950838135,0.8172893238073129
TCGA-DB-A64Q,0,0.11608006981389356,0.09827254928586363,0,0.0760618416882005,0.016128318349639455,0.01831316235528337,0.037915876120568334,0.009419693257798725,0.0019170863671631178,0,0,0,0,0.013050735893691013,0.019407780601541275,0,0.20903642315248172,0.3843964631138754,0,0,0,0.48976432585382335,0.909586855540562
TCGA-DB-A64R,0,0.11111406186811046,0.0006,0,0.008961868403735772,0,0.036185968343622255,0.028967483473102795,0.03686147610051912,0,0,0,0.06274520696835444,0,0.08358760522880347,0.008779162421128318,0.021738988950089383,0.19850199216038036,0.4020008247783652,0,0,0.01,0.3897640810631193,1.002163260562124
TCGA-DB-A64S,0,0.12148249184987739,0.05821202919249394,0,0.022330589335284257,0,0.07333536458937548,0.02539242817184318,0.08515363018454403,0,0,0,0.10994074818122851,0,0.08462828131537797,0,0,0.14249261568588376,0.2770318214940915,0,0,0,0.6531896095801452,0.7548488205214039
TCGA-DB-A64U,0,0.12492204600638389,0.026219201734673316,0,0.027761980078431135,0,0.02945184907401564,0.038914809826213266,0.03455642248831084,0,0.003920414234833845,0,0.05389254756548712,0,0.061221597176079424,0,0.013788259804180943,0.14183107366262043,0.4435197983487701,0,0,0,0.5018953838225633,0.9047110072707598
TCGA-DB-A64V,0.09080490656511105,0.007836727151305019,0.13358292344543204,0,0.058236026694081885,0,0.03795717521144304,0.0297226159041387,0.06600933866354364,0.0004,0,0,0,0,0.05083325831177939,0.004681400209121278,0,0.1511636806580925,0.3217649204056926,0,0.047000386002289736,0,0.6283558704910969,0.7768870156643988
TCGA-DB-A64W,0,0.20002466493979912,0.020979894101880055,0,0.01851268852053098,0,0.05028427448580479,0.015145964974636059,0.033432820368142775,0,0,0,0.05547854162771965,0,0.12965618004113802,0,0.05045575153917468,0.19835452659849478,0.22767469280267913,0,0,0,0.515712902993632,0.8842247226724465
TCGA-DB-A64X,0.047771792686905054,0.01673116478327505,0.09570390755452175,0,0.03188860437241119,0,0.1011660309621253,0.05392560367427605,0.022193116611917498,0,0,0,0.0071403968100128565,0,0.10113877636428124,0,0,0.16765941296710687,0.3546811932131672,0,0,0,0.6672131093041377,0.7426686970149872
TCGA-DB-A75K,0,0.09502682248759496,0,0,0.05607996428115197,0.002161354635971841,0.03263073778443851,0.04356786648752361,0.029413577450143474,0,0.003761647187938115,0,0,0,0.09477859533880013,0,0.11656831263809546,0.11768584556622987,0.40832527614211206,0,0,0.01,0.441491783211398,0.9499119993107347
TCGA-DB-A75L,0,0.15170779720733263,0.08002600596042325,0,0.06251995503310828,0,0.1040670217720019,0.010464690084992916,0.05533534557991192,0,0,0,0.023812003671474805,0,0.0412128445386445,0.018012924601684674,0,0.15200961968339838,0.30083179186702674,0,0,0,0.5177115643362419,0.8698300807841574
TCGA-DB-A75M,0,0.07852066772246752,0.13712881963018025,0,0.016559359017107096,0,0.19078471175324777,0.010260037721029078,0.056734042469672674,0,0,0,0.021599108993954057,0,0.055186978777700624,0,0,0.10065531577409687,0.33257095814054405,0,0,0,0.6211251629324769,0.7815616721376782
TCGA-DB-A75O,0,0.14498965580930462,0.15257535024260402,0,0.013112957828353096,0,0.11570752965133772,0.018789805038435418,0.07593987802765134,0,0,0,0,0,0.04002726049454644,0,0.005934584536578716,0.0932334813796633,0.3396894969915253,0,0,0,0.6102969078247399,0.7912236020911158
TCGA-DB-A75P,0.04499027331655154,0.10034902106595917,0.21478625815580463,0,0.06388797241204681,0,0.12377878578459027,0.035031082494941974,0.02015607438233945,0.0019881842406321115,0.005269048097667119,0,0.015563750882448293,0,0.10233466547474966,0,0.03503981663669649,0.04544771622998144,0.17980454076729757,0.011572810058293503,0,0.01,0.45390320466168926,0.8943255771633294
TCGA-DH-5140,0,0.15243928199120133,0.09951513510585776,0,0.021146030148943243,0,0.09605046232568824,0.018560057767242216,0.03592276030438562,0,0,0,0.053000671804933,0,0.054772550707121254,0,0.046810287348973086,0.1367076770803128,0.28507508541534143,0,0,0.01,0.37513444610553315,0.9741050311109655
TCGA-DH-5141,0,0.11984874900533513,0.08233860975085672,0,0.0680913005991917,0,0.039533622874352185,0.03839130641614716,0.024694104858730623,0,0,0,0.004670805738360908,0,0.10306633461123499,0,0,0.18850283677814633,0.3084481430104217,0,0.02241418635722252,0,0.5992613601105353,0.8060745384929128
TCGA-DH-5142,0,0.09862375586879621,0.13693442589708263,0.029440273101196134,0.024960322673365617,0,0.10002612552587829,0.018081136739265397,0.07966053386088758,0,0,0,0.07887537897461386,0,0.030697557944198057,0.010285556310587024,0.022778443094764945,0.11526388496837664,0.25437260504098763,0,0,0,0.5864046106057322,0.8078582247916132
TCGA-DH-5143,0,0.12957110720232687,0.1523914625610308,0,0,0,0.1709903637927956,0.0001,0.06537655988956415,0,0,0,0.03510099799720527,0,0.07147401032919988,0,0,0.13860268304481022,0.2312026175745642,0,0.0052388618249349025,0,0.572271228387881,0.8190736964471245
TCGA-DH-5144,0,0.15235315925392134,0.054539508576594516,0,0.010603560451538114,0,0.03065742646966716,0.01789043164214016,0.03827385543684431,0,0,0,0.06555573396967641,0,0.08763818133506651,0,0.029782209952745418,0.15918889751265794,0.35351703539914814,0,0,0,0.5285028689939391,0.8759778273369606
TCGA-DH-A669,0.039911933706680044,0.011091136664200762,0,0,0.04418914233920372,0,0.03741221864268442,0.06917293924652317,0.03679033359056813,0,0.003450005693290585,0,0.062175078453920986,0,0.100850154403713,0,0.02955411492356674,0.21085558967113172,0.3545473526645167,0,0,0,0.5873014804050958,0.8173034686277888
TCGA-DH-A66B,0,0.0960297990200973,0.018516301073647934,0.030299024438846054,0.09860670453756645,0,0.04722830870929262,0.030843960157204666,0.032093124568085406,0,0,0,0.11199617380289976,0.008666446112864863,0.06355961294741286,0,0,0.15079482727531793,0.3113657173567641,0,0,0,0.5341338651777061,0.8550056216142979
TCGA-DH-A66D,0,0.0954753500890592,0.07237631022794747,0.0034836231031878506,0.017051963460470502,0,0.10433646579224909,0.009402177573685975,0.062034107094946035,0,0,0,0.0824986284780265,0,0.034496671738333116,0.011820755779733013,0.024558842917028364,0.1453288628830666,0.33713624086226623,0,0,0.01,0.46275312855414097,0.9120321365058504
TCGA-DH-A66F,0,0.09262148990026818,0.050236674248106634,0,0.03518323332868476,0,0.055572747343064416,0.06114239851532327,0.021337277185536,0.0031683753944944863,0,0,0.0063330054692446,0,0.10716065690460605,0,0.013215360668921821,0.1771610173452883,0.37686776369646147,0,0,0,0.4914359255048896,0.8994980853749189
TCGA-DH-A66G,0,0.14815578869879767,0.1905702665438536,0,0.053085406602934,0.01029304491877729,0.1737422997916761,0.018233866250224058,0,0,0,0,0,0,0.10458946307910172,0,0.054181054958474445,0.11213493821023383,0.13501387094592726,0,0,0.01,0.44315233039317514,0.9050162215218344
TCGA-DH-A7UR,0,0.18639624375441052,0.008734765354373045,0,0.08270363272226422,0,0.027568503781256998,0.047990760823510954,0.030878612061392377,0,0,0,0.05163297520291281,0,0.11345793117881074,0,0.05646013141677313,0.16096440678327614,0.23321203692101902,0,0,0,0.5375894437000489,0.8583611534605914
TCGA-DH-A7US,0,0.05876993190010413,0.009534157200986585,0,0.0457050543196264,0,0.05237567485655915,0.09511006938555899,0.03824201117704359,0,0.0002,0,0.016725148583507987,0,0.0742584848493722,0,0.04026740162349893,0.13604049799014592,0.4327384504346868,0,0,0,0.5131658602652873,0.8815860246771309
TCGA-DH-A7UT,0,0.08578180842878629,0.0624448587801987,0,0.0848206216758657,0,0.07291479963361518,0.04172002854201133,0.045829565140322166,0,0,0,0.06462366699145683,0.0056591663079596745,0.03970643820828768,0,0.015507571135619855,0.10873124987679708,0.3722602252790795,0,0,0,0.5622333667300948,0.8319114578455512
TCGA-DH-A7UU,0,0.12767337547161414,0.07300919795563339,0,0.030417697789618437,0,0.15658309014550956,0.008902280189258375,0.019323455871737834,0,0,0,0.0562837979718214,0.0020984137272354003,0.01549572107277839,0,0.04768010524705729,0.12500304158026404,0.33752982297747164,0,0,0,0.587401596868487,0.8149638962613517
TCGA-DH-A7UV,0,0.0923658984335767,0.0641234165795538,0,0.027713115173358224,0,0.14832952742729616,0.013505337762880354,0.05680472965103313,0,0,0,0.04822100856954787,0,0.0343075663863176,0.0022967031940824647,0,0.11657325091122087,0.3957594459111329,0,0,0,0.5987593926550238,0.8039533661063981
TCGA-DU-5847,0,0.09543691779915639,0.12394571154520671,0.005850209880851017,0.06273077561912486,0,0.17862317990798732,0.0304678172283326,0.06991227179146717,0,0,0,0.03550278866334213,0,0.0749961645264162,0,0,0.08444493882227824,0.23808922421583725,0,0,0,0.6076856390875491,0.792460405802931
TCGA-DU-5849,0,0.08170199044301084,0.08467187074328376,0,0.032004151765504384,0,0.11235452328263369,0.00800839475361178,0.041507760115102287,0,0,0,0.05541855883897156,0,0.08825670811185428,0,0.014515646208406608,0.16459084307449195,0.3169695526631288,0,0,0,0.4971994508624282,0.8825851994762569
TCGA-DU-5852,0,0.17682507756784246,0.15898946172770734,0,0.07170510356400087,0,0.06484982538114904,0.035361321228864005,0.06516515325655156,0,0,0,0.05982901036629653,0,0.06516388150924672,0,0,0.1020084013675243,0.20010276403081725,0,0,0,0.5308578546030633,0.8475432759545611
TCGA-DU-5853,0,0.21250730301736517,0.19454350433668677,0,0.028230787284767907,0,0.09734394777194179,0,0.033757859066768085,0,0,0,0,0.0023464757374753605,0.019263100898229527,0,0.03924063536889853,0.1534758035143603,0.21929058300350657,0,0,0,0.552211130829219,0.8395939835725983
TCGA-DU-5854,0,0.1648084845122972,0.2658839381494898,0,0.06995038233304116,0,0.10675196404043646,0.012969932186025492,0.040821044735959426,0,0,0,0.03047231888881836,0.0024030833975625682,0,0,0,0.07083013687194337,0.23510871488442614,0,0,0,0.5368692705750913,0.8426557115447934
TCGA-DU-5855,0,0.20371853053946135,0.21751940981547055,0,0.03041450949544159,0,0.06604638651102195,0.0029395443592023,0,0,0,0.016762580910102763,0,0,0.02039069504449227,0,0,0.14601977274487135,0.2961885705799358,0,0,0,0.6397635057831061,0.7689659778048655
TCGA-DU-5870,0,0.07793834443222171,0.008198679148231306,0,0.04602681693231033,0,0.03393244598975448,0.04732367721332666,0.04373501657468098,0,0,0,0.03630813554519573,0,0.09842875771759756,0.001551755989873784,0,0.2041141442019491,0.37048971820506293,0,0.03195250804979541,0,0.49855250372274146,0.9012314344732747
TCGA-DU-5871,0,0.1437300627984036,0.1382089488900896,0,0.009131110742102693,0,0.13158955100826772,0.011767307785307369,0.056686423974293965,0,0,0,0.03008633103008476,0,0.03034666046355459,0.013122926510150824,0,0.13495079593809428,0.29132368270072967,0,0.009056198158920956,0,0.5481551494043793,0.8419389670369469
TCGA-DU-5872,0,0.12151755038789179,0.2789031771974245,0,0.0789170738489276,0,0.04565046117924408,0.04857626101164605,0.001,0.030844766754409222,0,0,0,0.004028305675882384,0,0.0033379030061629253,0,0.04635574809141277,0.34089834293205973,0,0,0,0.7564829311493763,0.6700119927670481
TCGA-DU-5874,0,0.26404942721013136,0.01476603602026928,0,0.0222691874565881,0,0.02570616914074693,0.0198333295213936,0.04524996288424455,0,0,0,0.03169656591503889,0,0.07026738154214424,0,0.11461521401948925,0.11285783790105972,0.27868888838889405,0,0,0.01,0.4775708276333975,0.9271997091465538
TCGA-DU-6392,0,0.07001400235423702,0.05255033082122599,0,0.0717894530976145,0,0.12297722379026148,0.051742952318771615,0.02332521184529045,0,0,0,0.028300282263470335,0,0.14723604328711312,0,0,0.19779365727766302,0.20002715836977053,0,0.03424368457458189,0,0.5699261541090379,0.8221801982435994
TCGA-DU-6393,0,0.3289018714305516,0.0763157348395782,0,0.00742376602375102,0,0.03067930842637152,0.018394092917873684,0.04963694660073643,0,0,0,0.05765301940923953,0.0010573694672747018,0,0,0.10263374508899425,0.10503520076901307,0.2222689450266159,0,0,0,0.49018367132699475,0.913206826799914
TCGA-DU-6394,0,0.17227593284909565,0.023136504946230155,0,0.053833118169611394,0,0.052585229180340184,0.021792845998767896,0.039983744304498664,0,0,0,0.04759696440905832,0,0.14624528030809167,0,0.06370622774680999,0.16801259628990348,0.21083155579759266,0,0,0.01,0.36941407813679517,0.9835831184117205
TCGA-DU-6395,0,0.09646617360315554,0.080944587455661,0,0.02239285777355138,0,0.1528317544447522,0.013548415287159212,0.031823488223496454,0,0.011824206424485376,0,0.018061461153376836,0,0.1286392203474728,0,0,0.15772571021845413,0.2857421250684351,0,0,0,0.6301230851874257,0.7746642091342125
TCGA-DU-6396,0,0.07463466026392362,0.13379817821861198,0.026609135302981392,0.04674014505920331,0,0.04502110937766258,0.010810556320223883,0.13570627899323795,0,0,0,0.12112163557215468,0.003757971017720606,0,0,0.011684036734715533,0.12362305772694482,0.2664932354126196,0,0,0,0.5080803704087772,0.863754989159904
TCGA-DU-6397,0,0.1324696913627521,0.029911258614615823,0,0.03809089859763484,0,0.041136503160230105,0.05489228672660227,0.02899902803169272,0,0,0,0.016592485584330102,0,0.14160117650778128,0,0,0.19568762276718077,0.3206190486471799,0,0,0,0.5130143692793437,0.8835314954089716
TCGA-DU-6399,0,0.25613992878123976,0.15442585331416073,0,0.025527348554786892,0,0.10709161734972318,0.008158033571499435,0.04117908219799614,0.003825690786947111,0,0,0.016398936745706215,0,0.03103929790203629,0,0.03279495556075896,0.11038842563912069,0.21303082959602457,0,0,0,0.5859547426622015,0.8124265547599945
TCGA-DU-6400,0,0.22358806469155074,0.04806974439454603,0,0.008937936081636153,0,0.052042320041981574,0.016229188486739078,0.01683790198611962,0.0007,0,0,0.010247738837216847,0,0.09312466083340268,0,0.052882323565358866,0.19733479520261482,0.28004476733461026,0,0,0,0.5256990363889723,0.886067822562985
TCGA-DU-6401,0,0.1430383090693575,0.1443743165311236,0,0.054295605908195425,0,0.0760522027556926,0.03585378030730343,0.007729329080384788,0.003043621385744285,0,0,0.004707150743938823,0,0.09437531702987717,0,0,0.15349442651495365,0.28303594067342874,0,0,0,0.6611129906421429,0.7480576999262502
TCGA-DU-6402,0.09451473756477145,0,0.1772643128326886,0,0.09294537113860936,0.003621648122824258,0.12674243905152938,0.027050866569589445,0.007789877069191677,0,0.005282744899340084,0,0,0,0.09825226355045985,0,0.009717882490683727,0.17123832132424735,0.16971315771395182,0,0.01586637767211291,0,0.6534135234969749,0.7579367660953917
TCGA-DU-6403,0,0.10109028565787875,0.07531604523063476,0,0.04870314008576899,0,0.0997360537793827,0.03937298498255276,0.06224510706588288,0,0,0,0.04973277290334411,0.0029206219149292825,0,0,0.08264956776539438,0.13244672817744912,0.30578669243678225,0,0,0,0.5315896301069882,0.8553025579499481
TCGA-DU-6404,0,0.13075837768885065,0.11583682165604144,0,0.19081033069752176,0.003679289502127728,0.1215238620064607,0.004346618069019091,0.0033205776883777722,0,0,0,0,0,0.07668856937122549,0,0,0.12676643719318417,0.21236312819901765,0,0.013905987928173557,0,0.6707165206071181,0.7403249775081244
TCGA-DU-6405,0,0.08879502127314164,0.3359970101118352,0,0.02931408407052451,0,0.14393951434408017,0.003872323542205351,0.02496789094926756,0,0,0,0.031800713079087536,0.004920970906671848,0,0,0.1143680161201058,0.04874167682358289,0.17328277877949746,0,0,0,0.5828915944967875,0.8116637433898573
TCGA-DU-6406,0,0.0795914617300792,0.0467376447313415,0.028424144062077692,0.05415130221073248,0,0.10710753393273792,0.02936210813417259,0.09853667382326041,0,0,0,0.09707871662878033,0,0.06691167371893623,0,0.05130094951992689,0.1003758059031783,0.24042198560477643,0,0,0.01,0.46943116124398293,0.8894778222009542
TCGA-DU-6407,0,0.10597349236042598,0.0374620827001631,0,0.040194706891305026,0,0.13125140107360633,0.016139666572694583,0.036747984876266696,0,0,0,0.06976526930018608,0,0.08289374626488002,0,0.001588799533862288,0.15889937244614502,0.31908347798046494,0,0,0,0.6308627291379493,0.77559534824753
TCGA-DU-6408,0,0.046569240756465055,0.11987964616603106,0,0.014045122997572322,0,0.13048911683465148,0.002811056927818223,0.06447286710253039,0,0,0,0.06485032099301785,0,0.08838820762210002,0,0,0.17615170247014392,0.28280232421394685,0,0.009540393915722822,0,0.5420574917014725,0.8427902255086256
TCGA-DU-6410,0,0.34576248215764444,0.050115374975588836,0,0.020582068639327992,0,0.029050934490021718,0.0022439954153206983,0.04312141325076187,0.0006,0,0,0.02800286456930627,0.0006,0.032018711922918046,0,0.16671159530296942,0.06574114786961041,0.21540427755902603,0,0,0.01,0.4430023423919814,0.9575322650380442
TCGA-DU-6542,0,0.061943382885725734,0.1539036683966367,0,0.01117763858904309,0,0.0633398744805152,0.010612119730164295,0.0630486938594995,0,0,0,0.06845216721720788,0.001979607141299246,0.0474448340374025,0,0,0.17366745275640888,0.34443056090609697,0,0,0,0.4988149487356358,0.8799049301233823
TCGA-DU-7006,0.13538295996246033,0,0.15810805570542893,0.013017474351753945,0.09706811093390338,0,0.08598048899278353,0.0004,0.07047329531253305,0,0,0,0.06580268446549592,0.00784122157712773,0.008941496342431077,0,0.05924263101634571,0.10681681941003708,0.1909598461558455,0,0,0.01,0.45598788130449347,0.8956288048370934
TCGA-DU-7007,0,0.04820307426383262,0.18840671889119226,0.046580358042820784,0.07267667637588193,0,0.03689094241032994,0.046794214117010076,0.08486730700696121,0,0,0,0.06849367533420599,0,0,0.029700009072201963,0.10777242189185272,0.03149194932018858,0.23812265327352194,0,0,0,0.5670786694231945,0.8213913202988717
TCGA-DU-7008,0,0.18292793521861309,0.07304792370938766,0,0.00837087787396343,0,0.16267517445443988,0,0.02694859261672909,0,0,0,0.06880712308313985,0,0.050006609378149436,0.010528611808839038,0.022685042961409427,0.16676851888670627,0.21819642353602794,0,0.009037166472594881,0.01,0.4583724621099,0.9165129402495816
TCGA-DU-7009,0,0.18660867110585802,0.10052407003894438,0,0.011644551811949075,0,0.05236086948152532,0.005377845601507147,0.03290528001205317,0,0,0,0.01837612218751246,0,0.056132554099495226,0,0.04561316229243215,0.17507414870775562,0.3153827246609675,0,0,0,0.518979911349002,0.8829927123934144
TCGA-DU-7010,0,0.040807955334711106,0.08905832162115518,0,0.02585641995809847,0,0.11062229985409576,0.014165070949953548,0.05849257109624213,0,0,0,0.08655337783211121,0,0.052901143169620135,0,0.026429435681651677,0.13609150509588347,0.35902189940647733,0,0,0,0.515560315531379,0.8664044693563536
TCGA-DU-7011,0,0.11864629233545812,0.09094203313733011,0,0.07351258227359474,0,0.06936885353060832,0.03927117244872728,0.04127175827087023,0,0.004046097768689813,0,0.07366448949860223,0,0.07733095646691031,0,0,0.14234680670962865,0.2695989575595802,0,0,0,0.6150218081306406,0.7864981057366963
TCGA-DU-7012,0.01939135662415541,0.08091121139577931,0.3607073516315449,0,0.04257624695068686,0.0006,0.1756052545721975,0.029794911337753006,0.04044085012629603,0,0,0,0,0.004135329987975472,0,0,0.03884577809012544,0.020237808333042763,0.12237594399087673,0.0643889375807217,0,0,0.6226435905683724,0.788390066174344
TCGA-DU-7013,0,0.11993334437066168,0.1699792473290193,0,0.04002843366712299,0,0.15026486783640985,0.025625776750824725,0.09008882965307557,0,0,0,0.07477652721387856,0,0,0,0.10026063222276596,0.0615707929537397,0.16747154800250155,0,0,0,0.5533405984888596,0.8305461322486598
TCGA-DU-7014,0,0.14248711152606208,0.12374321840893862,0,0.11092284501202551,0,0.07028115232430747,0.029564010779000144,0.04022534648677185,0,0,0,0.036203439618888146,0,0.027941891895947396,0.013019675425505584,0,0.13261945782511683,0.27299185069743637,0,0,0,0.5750795558016545,0.8188236504257451
TCGA-DU-7015,0,0.14949096774681592,0.19990092990124236,0,0.00890078547689365,0,0.10426598877298969,0.00214589883305928,0.06195616466071239,0,0,0,0.09716593191437868,0,0.008892275642338417,0.0016499916595517053,0.020549935904577633,0.1358885126577923,0.20919261682964801,0,0,0,0.5405295182707524,0.842399041357937
TCGA-DU-7018,0,0.33133389343596353,0.08647416278076589,0,0.024335288440566028,0,0.03301434057136354,0.01216079767151321,0.029639193826218005,0.011482191580090208,0,0,0,0,0.06512011535836508,0,0.06356684157253262,0.11639863940130177,0.22647453536132006,0,0,0,0.537653160149061,0.8697246325989735
TCGA-DU-7019,0,0.16531712119498623,0.24278912776401262,0,0.060837301668553195,0,0.10749369497211651,0.010622532914378051,0.017276968991771925,0.0021319462456183755,0,0,0.0042470017987005565,0.0056105130678416534,0.006335305966568498,0,0.012752326479457059,0.10279191381580546,0.2617942451201899,0,0,0,0.6246015306426065,0.7788494666176049
TCGA-DU-7290,0.03106598644504129,0.001843763312814168,0.19105853292883526,0.007245698270995241,0.014813872604767932,0,0.2708948770250364,0.03339300387608764,0.08523287033515697,0,0.005796455693496173,0,0.04421882772592476,0,0.04083995778176411,0,0.01959492776568123,0.025252653150507037,0.22874857308389177,0,0,0,0.7583268421388071,0.6887128139227603
TCGA-DU-7292,0,0.1606016980513316,0.26893454330555455,0,0.054757816952669285,0,0.2000768826679256,0,0,0.0024897675696897927,0,0.006941599532615774,0,0.0014351239325828917,0,0,0.06918495820308754,0.074728630896491,0.15961668761599984,0,0.0012322912720521603,0,0.523528814592609,0.8517950934731513
TCGA-DU-7294,0,0.22212729862598793,0.11035606602325757,0,0.015202536790398784,0,0.043096850883790255,0.004258647754455717,0.04150318934713605,0.005620050713216143,0,0,0.0162087122412742,0,0.01860347441469972,0,0.06252613920987128,0.1233747457568647,0.33712228823904755,0,0,0.01,0.46509498442152486,0.9292461898466988
TCGA-DU-7298,0,0.18214990210515675,0.13440281504444468,0,0.019999342483892995,0,0.07796421791538878,0,0.0356707592328042,0.0024017583061154636,0,0,0.03829596984221135,0.0011960582838829923,0.03780078138943537,0,0.0010100296017810579,0.1480963445140122,0.32101202128087414,0,0,0,0.6207527098913364,0.7869184590179956
TCGA-DU-7299,0,0.25044457949866594,0.17337338046148798,0,0.011067906596500823,0,0.08223394112884459,0,0.04549644131020702,0.0014475300269113916,0,0,0.05346912048910297,0.001188703468901498,0.0015544625633599014,0,0.03592053745257078,0.10435300519041807,0.2394503918130289,0,0,0.01,0.438456116304193,0.9294643700536136
TCGA-DU-7300,0,0.1761582222401792,0.08710398062333122,0,0.023132224815788992,0,0.06140888123274061,0.016553946536687802,0.023565122196642124,0.0003,0,0,0.021717197935934095,0,0.0974861637127362,0,0,0.1885329403802196,0.2559794400947312,0,0.04807259271179883,0,0.52961391040239,0.8700650313018579
TCGA-DU-7301,0,0.16190402237342752,0.1181212342499439,0,0.023190918979103983,0,0.12481371133969128,0.0129203153995503,0.03738427865056014,0,0,0,0.014024823181098437,0.0022320076302231764,0.021984895085278972,0,0.04826167235569434,0.1382563097568162,0.2969058109986118,0,0,0,0.6485303631949016,0.7600630566000189
TCGA-DU-7302,0,0.11099209981297782,0.12642653895639386,0,0.018569281743143366,0,0.1059992491387169,0.005717538801162431,0.027349195918556207,0,0,0,0.062198293193041314,0,0.07422645036662563,0,0,0.17444724368690084,0.2772126764234334,0,0.016861431959048177,0.01,0.40941096654356507,0.9467003442328522
TCGA-DU-7304,0.07052027766218327,0.0021559403375668858,0.07265570480215353,0,0.06302616170939397,0,0.14802818157618203,0.05235678986893636,0.06342472861869719,0,0,0,0.021650598280111507,0,0.07921952531179273,0,0,0.14654249631532032,0.27809399094892473,0,0.002325604568737479,0,0.6211012074670029,0.7813996259412044
